seed,system,rho,execution_status,H_bits,m_bits,consumer_value,comparator_value,class_benefit,observed_benefit,eligible_mass,eligible_reward_drop,no_op_fraction,collapsed,expected_control_diagnostic,error
5258786561132848,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5258786561132848,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5258786561132848,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5258786561132848,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
5258786561132848,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8628684571108326,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8628684571108326,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8628684571108326,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8628684571108326,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
8628684571108326,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
7550665549123708,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7550665549123708,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7550665549123708,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7550665549123708,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
7550665549123708,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8954237481963785,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8954237481963785,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8954237481963785,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8954237481963785,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8954237481963785,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7875955280522336,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7875955280522336,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7875955280522336,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7875955280522336,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7875955280522336,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4763179645581659,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4763179645581659,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4763179645581659,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4763179645581659,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
4763179645581659,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7696049072009324,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7696049072009324,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7696049072009324,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
7696049072009324,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
7696049072009324,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8258666453689621,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8258666453689621,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8258666453689621,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
8258666453689621,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
8258666453689621,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5432508365103505,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5432508365103505,learned,0.25,evaluated,0.75,0.75,1.0,0.6249999999999999,0.375,0.3750000000000001,0.75,1.0,0.0,False,,
5432508365103505,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5432508365103505,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5432508365103505,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8705035063229913,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8705035063229913,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8705035063229913,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
8705035063229913,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8705035063229913,learned,1,evaluated,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,,,False,,
6544207421879099,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6544207421879099,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6544207421879099,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6544207421879099,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6544207421879099,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7923819491954020,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7923819491954020,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7923819491954020,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7923819491954020,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7923819491954020,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8401987328717310,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8401987328717310,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
8401987328717310,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8401987328717310,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
8401987328717310,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7139107514559203,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7139107514559203,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7139107514559203,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7139107514559203,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7139107514559203,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6780289310598183,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6780289310598183,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6780289310598183,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6780289310598183,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6780289310598183,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6598121846672593,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6598121846672593,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
6598121846672593,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6598121846672593,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6598121846672593,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4564191085795428,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4564191085795428,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4564191085795428,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4564191085795428,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
4564191085795428,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7790070734371461,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7790070734371461,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7790070734371461,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7790070734371461,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7790070734371461,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5499306747128053,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5499306747128053,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5499306747128053,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5499306747128053,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5499306747128053,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6422334544734794,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6422334544734794,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6422334544734794,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6422334544734794,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
6422334544734794,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6495792966842135,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6495792966842135,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6495792966842135,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6495792966842135,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6495792966842135,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6238399061702024,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6238399061702024,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6238399061702024,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6238399061702024,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
6238399061702024,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8634757954352716,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8634757954352716,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8634757954352716,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8634757954352716,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
8634757954352716,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5268019483899947,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5268019483899947,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5268019483899947,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
5268019483899947,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5268019483899947,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5257109268209262,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5257109268209262,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
5257109268209262,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5257109268209262,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5257109268209262,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5282723390948957,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5282723390948957,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5282723390948957,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5282723390948957,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
5282723390948957,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
7030347460823893,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7030347460823893,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7030347460823893,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7030347460823893,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
7030347460823893,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8679652250198508,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8679652250198508,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8679652250198508,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8679652250198508,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
8679652250198508,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4660141406858217,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4660141406858217,learned,0.25,evaluated,0.75,0.75,1.0,0.6249999999999999,0.375,0.3750000000000001,0.75,1.0,0.0,False,,
4660141406858217,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4660141406858217,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
4660141406858217,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
7069402740782394,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7069402740782394,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7069402740782394,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
7069402740782394,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7069402740782394,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7284405409746156,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7284405409746156,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7284405409746156,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7284405409746156,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
7284405409746156,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7349756433790257,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7349756433790257,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7349756433790257,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7349756433790257,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
7349756433790257,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7347697705243870,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7347697705243870,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7347697705243870,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
7347697705243870,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7347697705243870,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6894725457385713,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6894725457385713,learned,0.25,evaluated,0.75,0.75,1.0,0.6250000000000001,0.375,0.3749999999999999,0.75,1.0,0.0,False,,
6894725457385713,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
6894725457385713,learned,0.75,evaluated,0.25,0.25,1.0,0.8750000000000001,0.125,0.12499999999999989,0.25,1.0,0.0,False,,
6894725457385713,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4972991157021443,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4972991157021443,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4972991157021443,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4972991157021443,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
4972991157021443,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4617904987579316,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4617904987579316,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4617904987579316,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
4617904987579316,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
4617904987579316,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4661598066572013,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4661598066572013,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4661598066572013,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4661598066572013,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
4661598066572013,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6157563140556472,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6157563140556472,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6157563140556472,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
6157563140556472,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6157563140556472,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6342750676635712,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6342750676635712,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6342750676635712,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
6342750676635712,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6342750676635712,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,True,,
7104544727330730,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7104544727330730,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7104544727330730,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7104544727330730,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7104544727330730,learned,1,evaluated,0.0,0.0,1.0,1.0,-1.1102230246251565e-16,0.0,0.0,,,False,,
5621333069997329,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5621333069997329,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5621333069997329,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5621333069997329,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
5621333069997329,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4948345146571700,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4948345146571700,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4948345146571700,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
4948345146571700,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
4948345146571700,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
4529398161663329,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
4529398161663329,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
4529398161663329,learned,0.5,evaluated,0.5,0.5,1.0,0.7499999999999999,0.25,0.2500000000000001,0.5,1.0,0.0,False,,
4529398161663329,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
4529398161663329,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
5269315597612444,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
5269315597612444,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
5269315597612444,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
5269315597612444,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
5269315597612444,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7159334136624558,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7159334136624558,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
7159334136624558,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
7159334136624558,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
7159334136624558,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
8275260600630220,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
8275260600630220,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
8275260600630220,learned,0.5,evaluated,0.5,0.5,1.0,0.75,0.25,0.25,0.5,1.0,0.0,False,,
8275260600630220,learned,0.75,evaluated,0.25,0.25,1.0,0.8749999999999999,0.125,0.1250000000000001,0.25,1.0,0.0,False,,
8275260600630220,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
6229581238288817,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
6229581238288817,learned,0.25,evaluated,0.75,0.75,1.0,0.625,0.375,0.375,0.75,1.0,0.0,False,,
6229581238288817,learned,0.5,evaluated,0.5,0.5,1.0,0.7500000000000001,0.25,0.2499999999999999,0.5,1.0,0.0,False,,
6229581238288817,learned,0.75,evaluated,0.25,0.25,1.0,0.875,0.125,0.125,0.25,1.0,0.0,False,,
6229581238288817,learned,1,evaluated,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,False,,
7126398891845391,learned,0,evaluated,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,False,,
7126398891845391,learned,0.25,evaluated,0.75,0.75,1.0,0.6249999999999999,0.375,0.3750000000000001,0.75,1.0,0.0,False,,
